scheduler,time_s,mean,CI95_low,CI95_high,n
MR,14.95,4.0,,,1
MR,15.05,4.0,,,1
MR,15.15,4.0,,,1
MR,15.25,4.0,,,1
MR,15.35,4.0,,,1
MR,15.45,4.0,,,1
MR,15.55,4.0,,,1
MR,15.65,4.0,,,1
MR,15.75,4.0,,,1
MR,15.85,4.0,,,1
MR,15.95,4.0,,,1
MR,16.05,4.0,,,1
MR,16.150000000000002,4.0,,,1
MR,16.25,4.0,,,1
MR,16.35,4.0,,,1
MR,16.45,4.0,,,1
MR,16.55,4.0,,,1
MR,16.650000000000002,4.0,,,1
MR,16.75,4.0,,,1
MR,16.85,4.0,,,1
MR,16.95,4.0,,,1
MR,17.05,4.0,,,1
MR,17.150000000000002,4.0,,,1
MR,17.25,4.0,,,1
