scheduler,time_s,mean,CI95_low,CI95_high,n
RR,21.55,8.99999837455875,,,1
RR,21.65,8.99999757646059,,,1
RR,21.75,8.999996681302909,,,1
RR,21.85,8.999996340122584,,,1
RR,21.950000000000003,8.999995844497443,,,1
RR,22.05,8.999996688759465,,,1
RR,22.15,8.999996928265622,,,1
RR,22.25,8.999998268152783,,,1
RR,22.35,8.999998903108493,,,1
RR,22.450000000000003,8.999998509415846,,,1
RR,22.55,8.999999144371555,,,1
RR,22.65,8.99999816921142,,,1
RR,22.75,8.999998283323473,,,1
RR,22.85,8.999997727406706,,,1
RR,22.950000000000003,8.999998146650073,,,1
RR,23.05,8.999997408948731,,,1
RR,23.15,8.9999979648655,,,1
